nhm_id,hru_id,model_hru_idx,vpu,areasqkm
1,1,1,16,38.35004926505858
2,2,2,16,23.084501370881497
3,3,3,16,6.746747402059227
4,4,4,16,15.966425049116076
5,5,5,16,23.838325234383127
6,6,6,16,11.645647831187986
7,7,7,16,58.52046462021558
8,8,8,16,24.75193812458169
9,9,9,16,21.285357882640984
10,10,10,16,3.204432201294962
11,11,11,16,25.364865937500284
12,12,12,16,2.45784365455922
13,13,13,16,16.239856797924077
14,14,14,16,12.989138192979294
15,15,15,16,9.602065238926828
16,16,16,16,1.7350910571589355
17,17,17,16,0.1440000089994967
18,18,18,16,24.11783777880408
19,19,19,16,23.36292937004598
20,20,20,16,33.81218255414366
21,21,21,16,46.09704023493725
22,22,22,16,53.192742200932
23,23,23,16,2.0568397651247943
24,24,24,16,16.679359703875814
25,25,25,16,17.92217380936989
26,26,26,16,46.15058648888492
27,27,27,16,72.0342909532859
28,28,28,16,20.762483382867163
29,29,29,16,13.202117377143578
30,30,30,16,1.4395502204999626
31,31,31,16,2.227744278856916
32,32,32,16,15.113005505144626
33,33,33,16,32.859208447084136
34,34,34,16,75.6037704876718
35,35,35,16,17.01367149276501
36,36,36,16,1.4134479561366995
37,37,37,16,4.315502174363784
38,38,38,16,0.047700017999947
39,39,39,16,12.832330979360744
40,40,40,16,3.2021560372931583
41,41,41,16,7.195601376767777
42,42,42,16,8.60921153457791
43,43,43,16,24.7002329106827
44,44,44,16,2.4055420982310243
45,45,45,16,10.764111909512868
46,46,46,16,1.6599139500686937
47,47,47,16,21.86284060795253
48,48,48,16,12.265143609258685
49,49,49,16,30.19056544026236
50,50,50,16,12.151352535359685
51,51,51,16,55.29074223066083
52,52,52,16,16.223729594825844
53,53,53,16,5.142169648004956
54,54,54,16,1.9529929681387248
55,55,55,16,8.400062612547348
56,56,56,16,33.61552446530497
57,57,57,16,14.467978357423329
58,58,58,16,4.646446761835384
59,59,59,16,14.263457890056667
60,60,60,16,22.361143221452952
61,61,61,16,5.457798249376297
62,62,62,16,3.138101647130622
63,63,63,16,30.92098346064765
64,64,64,16,12.928817677852914
65,65,65,16,0.031950117000021
66,66,66,16,9.325145302387432
67,67,67,16,31.936704688612046
68,68,68,16,0.0053999865000396
69,69,69,16,0.066149986499995
70,70,70,16,4.931527222673536
71,71,71,16,5.462572781824612
72,72,72,16,23.419385436776498
73,73,73,16,12.685914788223965
74,74,74,16,23.419290941477023
75,75,75,16,13.767718816653597
76,76,76,16,33.17239612303612
77,77,77,16,11.960353696958592
78,78,78,16,7.583286476791862
79,79,79,16,28.112512893206222
80,80,80,16,15.4674942488994
81,81,81,16,21.67775568358174
82,82,82,16,3.047169819000737
83,83,83,16,3.050919914037496
84,84,84,16,9.562810032960698
85,85,85,16,33.587012011853695
86,86,86,16,3.293757381671733
87,87,87,16,1.8766646217249896
88,88,88,16,3.670817082753015
89,89,89,16,0.0450000044999197
90,90,90,16,33.70815656715491
91,91,91,16,14.33204396384448
92,92,92,16,5.979108136559755
93,93,93,16,15.052767115442885
94,94,94,16,1.8718497104988991
95,95,95,16,2.362050386999845
96,96,96,16,2.8406307279584966
97,97,97,16,3.927054749940477
98,98,98,16,30.593939536484857
99,99,99,16,24.545010040510903
100,100,100,16,29.675203055081607
101,101,101,16,3.775096539910667
102,102,102,16,3.696131394908607
103,103,103,16,16.727568938090062
104,104,104,16,17.882961770153987
105,105,105,16,19.02648905784923
106,106,106,16,6.1753038545680194
107,107,107,16,16.198906059689655
108,108,108,16,2.119290117233781
109,109,109,16,11.994461659618796
110,110,110,16,8.395487174881128
111,111,111,16,55.44548292052856
112,112,112,16,12.91401766898348
113,113,113,16,8.460095106536961
114,114,114,16,16.476654335475533
115,115,115,16,7.501253798394162
116,116,116,16,13.399872534044611
117,117,117,16,10.435461284153613
118,118,118,16,12.448861933400543
119,119,119,16,26.56283352871185
120,120,120,16,4.622615314787328
121,121,121,16,23.80191958872688
122,122,122,16,14.510684955226884
123,123,123,16,5.448388442171567
124,124,124,16,8.098808320917309
125,125,125,16,4.361390890950936
126,126,126,16,6.382185498707302
127,127,127,16,25.0577008310515
128,128,128,16,26.432199798967986
129,129,129,16,30.662285236194965
130,130,130,16,3.453330663906512
131,131,131,16,20.25968409989768
132,132,132,16,24.74570061010778
133,133,133,16,7.360939510670274
134,134,134,16,16.910517777929396
135,135,135,16,13.492843997291311
136,136,136,16,17.82361843962119
137,137,137,16,14.557920032658355
138,138,138,16,2.6843181507075875
139,139,139,16,2.388982389292404
140,140,140,16,9.052953800494867
141,141,141,16,2.069757542839838
142,142,142,16,3.239488962670736
143,143,143,16,38.36255523979761
144,144,144,16,4.194843680183131
145,145,145,16,8.132150789803058
146,146,146,16,18.313449471196204
147,147,147,16,35.488595466268926
148,148,148,16,10.704605272742567
149,149,149,16,39.7321077400068
150,150,150,16,1.0086397534950295
151,151,151,16,12.573521359188796
152,152,152,16,2.436678744310487
153,153,153,16,9.36075474064663
154,154,154,16,14.878045538358531
155,155,155,16,10.44984313076064
156,156,156,16,5.328058574740231
157,157,157,16,27.707141865318714
158,158,158,16,8.03238716241833
159,159,159,16,6.676175680552691
160,160,160,16,2.369195750702912
161,161,161,16,1.5785492827066518
162,162,162,16,1.4581568457409586
163,163,163,16,4.807101631189134
164,164,164,16,6.116992865864109
165,165,165,16,30.7400701839408
166,166,166,16,0.4476300995647828
167,167,167,16,16.186784262349263
168,168,168,16,17.682915206656936
169,169,169,16,10.645446212067483
170,170,170,16,3.8988351765473896
171,171,171,16,5.058490588762231
172,172,172,16,3.753128031632813
173,173,173,16,4.145922577563167
174,174,174,16,4.440076517937154
175,175,175,16,8.300617158891074
176,176,176,16,9.463276570939785
177,177,177,16,13.109543054293486
178,178,178,16,12.354462887371817
179,179,179,16,8.619768013118327
180,180,180,16,7.186230106205348
181,181,181,16,4.099584298328102
182,182,182,16,3.92461723134384
183,183,183,16,10.184789400670484
184,184,184,16,3.2466852512485573
185,185,185,16,3.4610761445854457
186,186,186,16,4.253762015264551
187,187,187,16,2.1291917929857727
188,188,188,16,6.894831191236347
189,189,189,16,3.878464397515904
190,190,190,16,6.406107472162306
191,191,191,16,5.591156242203407
192,192,192,16,5.184041004943982
193,193,193,16,1.8874449836886693
194,194,194,16,5.950156654275566
195,195,195,16,5.458276156975537
196,196,196,16,2.443681814419344
197,197,197,16,2.835234496827776
198,198,198,16,5.347342897416234
199,199,199,16,1.8669508143114115
200,200,200,16,4.5495762615243125
201,201,201,16,5.341980458751457
202,202,202,16,8.888347416520409
203,203,203,16,1.372102412477779
204,204,204,16,1.6913090978618226
205,205,205,16,5.568600644969158
206,206,206,16,3.7137896856695294
207,207,207,16,6.097944345469624
208,208,208,16,4.083755600529775
209,209,209,16,3.164765426451821
210,210,210,16,4.606284699547783
211,211,211,16,4.566334257506058
212,212,212,16,4.200539594699692
213,213,213,16,1.9930756257973743
214,214,214,16,5.935249551843584
215,215,215,16,0.1712499666569903
216,216,216,16,10.037498323110103
217,217,217,16,29.801504855751563
218,218,218,16,10.789213159788972
219,219,219,16,9.283533889379516
220,220,220,16,4.56859942398802
221,221,221,16,7.652217309052244
222,222,222,16,4.914481646948248
223,223,223,16,1.3694081605829596
224,224,224,16,8.459895241738751
225,225,225,16,2.5877724509921918
226,226,226,16,18.31122105077752
227,227,227,16,9.09287173707685
228,228,228,16,10.066158780752286
229,229,229,16,9.004246661392187
230,230,230,16,16.09697664305532
231,231,231,16,15.000431805940355
232,232,232,16,1.494558323829552
233,233,233,16,1.022476321993366
234,234,234,16,122.12313485778932
235,235,235,16,3.716251013119964
236,236,236,16,2.550352194736321
237,237,237,16,18.908239715312472
238,238,238,16,8.292630591142595
239,239,239,16,1.312726139813544
240,240,240,16,1.4307894446919784
241,241,241,16,44.36300933130699
242,242,242,16,41.621516845500274
243,243,243,16,15.474033073487002
244,244,244,16,0.4464002520001828
245,245,245,16,1.2448399472779184
246,246,246,16,4.274859589215457
247,247,247,16,1.3924462999989502
248,248,248,16,9.869534214580373
249,249,249,16,8.971369656414158
250,250,250,16,13.396183282315311
251,251,251,16,17.91193992503513
252,252,252,16,9.717417658988833
253,253,253,16,4.63550963315297
254,254,254,16,3.56337356933412
255,255,255,16,13.651047177896071
256,256,256,16,2.6031676145734197
257,257,257,16,12.174711962197897
258,258,258,16,25.402765829846828
259,259,259,16,67.49478448063464
260,260,260,16,25.372568271070158
261,261,261,16,12.135492239923112
262,262,262,16,34.226020642360744
263,263,263,16,5.03917995613367
264,264,264,16,14.220412358549655
265,265,265,16,15.237036376953364
266,266,266,16,25.637795111551046
267,267,267,16,20.35085489746423
268,268,268,16,28.45182747473464
269,269,269,16,1.6240729943142314
270,270,270,16,61.2794378659924
271,271,271,16,48.73101058806892
272,272,272,16,13.273496267111195
273,273,273,16,16.323843672734654
274,274,274,16,24.010711122155985
275,275,275,16,5.049654599473869
276,276,276,16,6.874445531023145
277,277,277,16,0.6863396535890177
278,278,278,16,2.927160850415297
279,279,279,16,12.015069568462655
280,280,280,16,8.074526499720983
3566,281,281,17,46.68628038729278
8793,282,282,17,24.092293496587164
8794,283,283,17,2.426796542386979
8796,284,284,17,23.223033489523115
8798,285,285,17,16.95941880303198
8799,286,286,17,14.245380881967426
8800,287,287,17,23.05373394516681
8801,288,288,17,7.529616491333495
8802,289,289,17,6.3383348757115
8803,290,290,17,1.719365686785321
8804,291,291,17,9.428244376152335
8806,292,292,17,14.867967294998705
8808,293,293,17,1.318499617500335
8809,294,294,17,51.393866707823214
8812,295,295,17,13.871342277344835
8813,296,296,17,8.276978589945436
8815,297,297,17,14.186794131865174
8817,298,298,17,41.55707020941424
8819,299,299,17,0.1089001034999787
8820,300,300,17,26.33581729075009
8822,301,301,17,0.525600126000002
8823,302,302,17,51.36833365197746
8826,303,303,17,11.696627169471608
8827,304,304,17,54.58209529825383
8829,305,305,17,2.3976002295000627
8830,306,306,17,0.000900008999817
8882,307,307,17,24.97386975503941
8883,308,308,17,9.582529385458503
8884,309,309,17,8.227082566624459
8885,310,310,17,1.196367991376482
8886,311,311,17,5.515261300833776
8887,312,312,17,1.4102383481673588
8888,313,313,17,1.2919499459978343
8889,314,314,17,7.654881357422523
8890,315,315,17,1.8878187190787528
8891,316,316,17,6.607151420537517
8892,317,317,17,3.773898156460961
8893,318,318,17,6.725603024802729
8894,319,319,17,5.691697218197435
8895,320,320,17,1.3611002699091137
8896,321,321,17,4.126199374590315
8897,322,322,17,9.073058848309108
8898,323,323,17,44.30099160169552
8899,324,324,17,2.4898498155000808
8900,325,325,17,17.30903902893729
8901,326,326,17,38.7542112050608
8902,327,327,17,25.44775146439752
8903,328,328,17,23.775047365603317
8904,329,329,17,1.852199973000936
8905,330,330,17,3.4749825503757
8906,331,331,17,0.5916672111250106
8907,332,332,17,2.209293549927093
8908,333,333,17,1.0964057165731638
8909,334,334,17,7.795669594526633
8910,335,335,17,9.883929514473069
8911,336,336,17,22.09492195863581
8912,337,337,17,2.0619794993653224
8913,338,338,17,11.064089358712224
8914,339,339,17,26.89206148728237
8915,340,340,17,12.46384816594398
8916,341,341,17,11.956302468560573
8917,342,342,17,2.637897208222441
8918,343,343,17,0.2407529042781181
8919,344,344,17,2.0352613798977583
8920,345,345,17,2.735189263602566
8921,346,346,17,12.131335683606576
8922,347,347,17,4.524963519887604
8923,348,348,17,27.138536792669893
8924,349,349,17,37.83156446284099
8925,350,350,17,50.8290095735421
8926,351,351,17,3.412640331953704
8927,352,352,17,74.17329526638491
8928,353,353,17,54.49745337909533
8929,354,354,17,25.532996802371592
8930,355,355,17,23.501253260634392
8931,356,356,17,36.1016091260812
8932,357,357,17,37.64619098191193
8933,358,358,17,67.93256829445691
8934,359,359,17,6.180631444543183
8935,360,360,17,29.180640009868483
8936,361,361,17,6.896760719135552
8937,362,362,17,31.60423957763649
8938,363,363,17,53.67750862235488
8939,364,364,17,0.5827499144997
8940,365,365,17,12.755291655437285
8941,366,366,17,5.935908592066251
8942,367,367,17,0.4868998200007379
8943,368,368,17,21.908078884776323
8944,369,369,17,9.630620831730194
8945,370,370,17,19.92040578741475
8946,371,371,17,21.375644005568475
8947,372,372,17,26.5692402451934
8948,373,373,17,66.3638598133017
8949,374,374,17,22.356393423080952
8950,375,375,17,14.477906383419098
8951,376,376,17,24.92831817574443
8952,377,377,17,34.965331711746245
8953,378,378,17,29.78049463260704
8954,379,379,17,22.175606001894383
8955,380,380,17,22.87215772916052
8956,381,381,17,83.86874330132675
8957,382,382,17,19.510943605250745
8958,383,383,17,7.002606741249278
8959,384,384,17,30.306852140900983
8960,385,385,17,37.40734803010074
8961,386,386,17,34.90935065456821
8962,387,387,17,25.56794957493457
8963,388,388,17,2.0856684479555785
8964,389,389,17,1.4778814935452935
8965,390,390,17,16.64873970936239
8966,391,391,17,37.30085967863371
8967,392,392,17,9.408755896815538
8968,393,393,17,43.0675435001854
8969,394,394,17,10.95514851529929
8970,395,395,17,8.56090154320262
8971,396,396,17,30.816922542909147
8972,397,397,17,9.344227578594252
8973,398,398,17,9.935426078337736
8974,399,399,17,12.570874142162166
8975,400,400,17,31.35735552921804
8976,401,401,17,10.274845843285489
8977,402,402,17,17.489587529956488
8978,403,403,17,24.99221160605085
8979,404,404,17,17.97643889587328
8980,405,405,17,14.86906168464166
8981,406,406,17,12.718812837658144
8982,407,407,17,30.61123673483124
8983,408,408,17,0.8095499414999001
8984,409,409,17,24.09611523437065
8985,410,410,17,11.956084405620906
8986,411,411,17,12.932115466487572
8987,412,412,17,19.06153457399565
8988,413,413,17,0.8982750380177498
8989,414,414,17,6.672074484983194
8990,415,415,17,6.089161867670804
8991,416,416,17,11.703388370827687
8992,417,417,17,11.25160110850624
8993,418,418,17,11.548998828500611
8994,419,419,17,11.293228853731
8995,420,420,17,7.43352164127466
8996,421,421,17,13.740739221142006
8997,422,422,17,23.74470971235749
8998,423,423,17,23.87513121061977
8999,424,424,17,23.524720058402508
9000,425,425,17,6.0065375576930045
9001,426,426,17,3.360663085807252
9002,427,427,17,10.188779710687056
9003,428,428,17,12.709470352316163
9004,429,429,17,16.5415105841986
9005,430,430,17,8.283189181805557
9006,431,431,17,16.069330245763616
9007,432,432,17,19.465369457247974
9008,433,433,17,10.144346463291802
9009,434,434,17,3.836253725708246
9010,435,435,17,1.0637998245004563
9011,436,436,17,12.123611088531613
9012,437,437,17,10.802088465971034
9013,438,438,17,15.234463758629188
9014,439,439,17,18.73378645287004
9081,440,440,17,33.591903001177165
9082,441,441,17,17.869919386798202
9084,442,442,17,30.559018229304566
9085,443,443,17,6.36708258969548
9086,444,444,17,0.0018000180000439
9087,445,445,17,23.84859522911772
9088,446,446,17,11.451204635863805
9089,447,447,17,2.79152516495736
9091,448,448,17,9.36689826214549
9092,449,449,17,2.9757020708538384
9093,450,450,17,5.187924835284378
9094,451,451,17,1.6412751602157245
9095,452,452,17,1.5943497840006648
9096,453,453,17,22.62829002984664
9097,454,454,17,6.7594098171514645
9098,455,455,17,5.428515006952882
9112,456,456,17,27.731773535772444
9113,457,457,17,7.923091103169341
9114,458,458,17,29.148359319846534
9115,459,459,17,1.0591530145131052
9116,460,460,17,2.8391965084875523
9117,461,461,17,32.38091695464247
9118,462,462,17,9.992884260349935
9119,463,463,17,2.786534686310008
9120,464,464,17,0.7450645981903523
9121,465,465,17,3.187641530805111
9122,466,466,17,37.00455857718468
9123,467,467,17,25.35767694428022
9124,468,468,17,15.59097189921616
9125,469,469,17,11.341390119140009
9126,470,470,17,4.22905983586677
9127,471,471,17,7.985342268395462
9128,472,472,17,23.44670689460625
9129,473,473,17,31.486212064624645
9130,474,474,17,2.412287746384181
9131,475,475,17,16.441014229454638
9132,476,476,17,16.87383474004699
9133,477,477,17,16.12609396571774
9134,478,478,17,0.8168565652842223
9135,479,479,17,0.7325935311974808
9136,480,480,17,2.539356923300266
9137,481,481,17,4.597043612504091
9138,482,482,17,34.893605851998764
9139,483,483,17,16.084535037708402
9140,484,484,17,21.85631450778609
9141,485,485,17,30.06348557662578
9142,486,486,17,18.431664697883303
9143,487,487,17,18.479955964974287
9144,488,488,17,9.129794260026886
9145,489,489,17,8.645930993019999
9146,490,490,17,7.636869605480338
9147,491,491,17,34.69808374111162
9148,492,492,17,6.237065156396404
9149,493,493,17,18.742516700573415
9150,494,494,17,27.065233065429325
9151,495,495,17,6.576024682102606
9152,496,496,17,6.866824894900985
9153,497,497,17,10.110635050853432
9154,498,498,17,2.258515817647431
9155,499,499,17,10.766591013728204
9156,500,500,17,34.45422529430364
9157,501,501,17,18.569832926973618
9158,502,502,17,0.9399458701480852
9159,503,503,17,32.355217520146844
9160,504,504,17,29.788536645704337
9161,505,505,17,2.708876812740177
9162,506,506,17,12.081436770949422
9163,507,507,17,2.226156707486558
9164,508,508,17,13.15647960532532
9165,509,509,17,23.6985164126271
9166,510,510,17,1.321807258242108
9167,511,511,17,34.63887763864692
9168,512,512,17,37.65084257783127
9169,513,513,17,13.634951721923354
9170,514,514,17,15.383056636241252
9171,515,515,17,14.05889758327542
9172,516,516,17,15.449068934965965
9173,517,517,17,15.332733945262316
9174,518,518,17,20.421588891331226
9175,519,519,17,24.004207568386683
9176,520,520,17,46.63350259976746
9177,521,521,17,11.31353223238522
9178,522,522,17,8.402317475108097
9179,523,523,17,1.0592212959101348
9180,524,524,17,7.617444658226728
9181,525,525,17,1.354284117861434
9182,526,526,17,0.0805501034997999
9183,527,527,17,32.60253848013683
9184,528,528,17,31.73036019685281
9185,529,529,17,31.68002696020088
9186,530,530,17,14.462072639299857
9187,531,531,17,0.4468501890002191
9188,532,532,17,3.077000098307371
9189,533,533,17,0.5729497756929472
9190,534,534,17,11.912066307847738
9191,535,535,17,30.58998408366381
9192,536,536,17,9.308189303944998
9193,537,537,17,17.015011569069475
9194,538,538,17,0.0658661248021125
9195,539,539,17,5.128034257697776
9196,540,540,17,17.805049121746002
9197,541,541,17,21.4412514632548
9198,542,542,17,1.786050081000626
9199,543,543,17,0.4783497884998023
9200,544,544,17,1.6940180778299867
9201,545,545,17,1.6944818276720277
9202,546,546,17,34.70895653877284
9203,547,547,17,33.14924364121988
9204,548,548,17,21.06043964253363
9205,549,549,17,41.2101090794642
9206,550,550,17,10.658154512372494
9207,551,551,17,6.836946585630562
9208,552,552,17,7.989083877475738
9209,553,553,17,93.50751661752216
9210,554,554,17,36.59352739885935
9211,555,555,17,2.651422862144746
9212,556,556,17,14.690260037366516
9213,557,557,17,14.22449093912718
9214,558,558,17,37.96544098281896
9215,559,559,17,0.2323596336763305
9216,560,560,17,19.177224674877824
9217,561,561,17,16.277374227122575
9218,562,562,17,5.3313927760870605
9219,563,563,17,22.74140693592252
9220,564,564,17,13.761608805432916
9221,565,565,17,19.453341433064704
9222,566,566,17,0.7758570560032725
9223,567,567,17,5.434592934998281
9224,568,568,17,16.41093146674299
9225,569,569,17,30.86471864125587
9226,570,570,17,38.96831924104355
9227,571,571,17,20.41458057445514
9228,572,572,17,0.2650502204999327
9229,573,573,17,2.308655048630178
9230,574,574,17,12.830695009865522
9231,575,575,17,0.6675176506897808
9232,576,576,17,3.8828819803096577
9233,577,577,17,26.0140319074553
9234,578,578,17,42.07276765602954
9235,579,579,17,4.563172654438246
9236,580,580,17,7.116127957563045
9237,581,581,17,26.91199281863536
9238,582,582,17,19.179707356867837
9239,583,583,17,2.949056781936616
9240,584,584,17,3.599793474565359
9241,585,585,17,12.01509735876462
9242,586,586,17,0.2852029427374676
9243,587,587,17,20.041822465900708
9244,588,588,17,6.117576944595197
9245,589,589,17,18.18545214536144
9246,590,590,17,14.027797634128936
9247,591,591,17,3.8810320198981167
9248,592,592,17,2.180468304101095
9249,593,593,17,19.96686424717969
9250,594,594,17,28.76273569882039
9251,595,595,17,62.26682692767165
9252,596,596,17,27.454622307334315
9253,597,597,17,5.54470190369688
9254,598,598,17,24.48019763281154
9255,599,599,17,17.81360743859583
9256,600,600,17,18.59769361889167
9257,601,601,17,4.873636706203163
9258,602,602,17,27.722112996804587
9259,603,603,17,14.278331578543842
9260,604,604,17,19.62241964545063
9261,605,605,17,18.20779628042933
9262,606,606,17,20.62900357106334
9263,607,607,17,24.204599464717468
9264,608,608,17,27.844198694761456
9265,609,609,17,24.397972210549323
9266,610,610,17,15.465729256455829
9267,611,611,17,11.337214303426324
9268,612,612,17,26.748534828078224
9269,613,613,17,1.1231997840001284
9270,614,614,17,31.571941556187152
9271,615,615,17,3.866908092814092
9272,616,616,17,4.298654947794944
9273,617,617,17,2.50939572720515
9274,618,618,17,10.596780159566224
9275,619,619,17,14.394941562915362
9276,620,620,17,11.691379177519533
9277,621,621,17,22.906267673137165
9278,622,622,17,2.9475074343895167
9279,623,623,17,5.047724676470751
9280,624,624,17,1.3504501259995922
9281,625,625,17,10.853113075259492
9282,626,626,17,2.3002449000016933
9283,627,627,17,7.478161901297781
9284,628,628,17,17.22292909294142
9285,629,629,17,14.23213882813915
9286,630,630,17,22.7601115048645
9287,631,631,17,2.0042998199992628
9288,632,632,17,2.041650004499972
9289,633,633,17,45.175085565884594
9290,634,634,17,9.414864420605738
9291,635,635,17,15.233790666542218
9292,636,636,17,10.166009733958814
9293,637,637,17,18.284720721126423
9294,638,638,17,18.424478590372296
9295,639,639,17,9.848897820222508
9296,640,640,17,38.954052278778654
9297,641,641,17,4.782706412580729
9298,642,642,17,9.466992957418872
9299,643,643,17,16.582969397603136
9300,644,644,17,8.604879544893354
9301,645,645,17,14.073798430892166
9302,646,646,17,21.49330146109996
9303,647,647,17,6.767312453297049
9304,648,648,17,2.8676384377011583
9305,649,649,17,2.786197482343681
9306,650,650,17,32.708083027511506
9307,651,651,17,36.957520219142125
9308,652,652,17,19.641968656959477
9309,653,653,17,6.728480137040697
9310,654,654,17,2.761279282210164
9311,655,655,17,30.38642493589208
9312,656,656,17,3.738224859047856
9313,657,657,17,20.080921377350847
9314,658,658,17,51.702665979126365
9315,659,659,17,33.85808471836467
9316,660,660,17,10.57647696982798
9317,661,661,17,28.52537273767512
9318,662,662,17,4.844266515538357
9319,663,663,17,13.103533749953243
9320,664,664,17,4.882369249501437
9321,665,665,17,23.967130939505868
9322,666,666,17,12.663465792288571
9323,667,667,17,21.441583991717227
9324,668,668,17,20.85062451127107
9325,669,669,17,6.2348755292242855
9326,670,670,17,16.621304599593223
9327,671,671,17,30.14584518887989
9328,672,672,17,0.0157500089999549
9329,673,673,17,1.2379496625005453
9330,674,674,17,11.92352396832104
9331,675,675,17,10.81623996428844
9332,676,676,17,22.08919820222474
9333,677,677,17,1.6254383781593218
9334,678,678,17,0.774899986500442
9335,679,679,17,14.374667815551945
9336,680,680,17,13.086582233949573
9337,681,681,17,26.26016660680664
9338,682,682,17,5.644832938692689
9339,683,683,17,29.248143434235637
9340,684,684,17,3.392606907761756
9341,685,685,17,15.910731731939904
9342,686,686,17,11.446028407738137
9343,687,687,17,10.785562235698285
9344,688,688,17,36.54327702610235
9345,689,689,17,3.475713240346625
9346,690,690,17,3.734185432144478
9347,691,691,17,35.24104257080926
9348,692,692,17,13.50520731218998
9349,693,693,17,11.89637200707832
9350,694,694,17,7.658853713795163
9351,695,695,17,11.962478932584451
9352,696,696,17,8.299196561521336
9353,697,697,17,13.193004354132324
9354,698,698,17,6.077345191371808
9355,699,699,17,29.527573847433253
9356,700,700,17,22.764225689059984
9357,701,701,17,17.941049832459868
9358,702,702,17,28.361700077538423
9359,703,703,17,10.175130403207229
9360,704,704,17,9.886319560792703
9361,705,705,17,3.19915800305146
9362,706,706,17,28.78874214766407
9363,707,707,17,77.88094944878533
9364,708,708,17,3.265209349422693
9365,709,709,17,5.8121911095753855
9366,710,710,17,5.889421389784575
9367,711,711,17,6.522928425719753
9368,712,712,17,10.526282301988156
9369,713,713,17,7.049817675509393
9370,714,714,17,5.138374077151809
9371,715,715,17,0.7021764943469391
9372,716,716,17,15.908753051196276
9373,717,717,17,6.542646120808237
9374,718,718,17,25.65052414608873
9375,719,719,17,13.164226051915012
9376,720,720,17,26.37897188434433
9377,721,721,17,34.06907902462805
9378,722,722,17,48.98580112733142
9379,723,723,17,33.65219872864267
9380,724,724,17,24.422592208486176
9381,725,725,17,10.508658736516848
9382,726,726,17,33.33224242107707
9383,727,727,17,58.10775669241322
9384,728,728,17,73.63714785614599
9385,729,729,17,37.11145281885264
9386,730,730,17,12.114021865518964
9387,731,731,17,18.81042749998474
9388,732,732,17,27.656398799193173
9389,733,733,17,10.74255116930912
9390,734,734,17,23.253410321800985
9391,735,735,17,8.246589331698287
9392,736,736,17,17.189008111937092
9393,737,737,17,8.012341681062177
9394,738,738,17,3.787496416549087
9395,739,739,17,1.4554543079510098
9396,740,740,17,20.12499469840652
9397,741,741,17,24.83630579657897
9398,742,742,17,12.848885168801486
9399,743,743,17,21.76376481770984
9400,744,744,17,14.78504806928668
9401,745,745,17,17.673899752711467
9402,746,746,17,2.2828925954299866
9403,747,747,17,16.178807287571892
9404,748,748,17,30.06807908322348
9405,749,749,17,3.938422023770191
9406,750,750,17,22.057729760158185
9407,751,751,17,11.53297083384297
9408,752,752,17,12.197977549450195
9409,753,753,17,17.447122374046995
9410,754,754,17,6.297745627692882
9411,755,755,17,1.9273541113055097
9412,756,756,17,4.46914051302436
9413,757,757,17,29.89690930248274
9414,758,758,17,30.064393489441454
9415,759,759,17,31.225606483554564
9416,760,760,17,36.58687911997904
9417,761,761,17,58.31137047497423
9418,762,762,17,6.224260229664959
9419,763,763,17,22.77329095384161
9420,764,764,17,11.319148541959375
9421,765,765,17,5.266952106046386
9422,766,766,17,26.768530965313687
9423,767,767,17,5.660269228188491
9424,768,768,17,0.2605499460000247
9425,769,769,17,0.3231001394994035
9426,770,770,17,0.2916002295001224
9427,771,771,17,4.463793312004149
9428,772,772,17,1.3379988241783614
9429,773,773,17,2.259957413820252
9430,774,774,17,20.13251624197462
9431,775,775,17,23.72493296151408
9432,776,776,17,20.3544109369739
9433,777,777,17,12.572989409522698
9434,778,778,17,7.405765016801469
9435,779,779,17,20.372704376970532
9436,780,780,17,8.781330246245176
9437,781,781,17,0.2396609332873821
9438,782,782,17,2.469789363714829
9439,783,783,17,0.6452995409996063
9440,784,784,17,7.195060423823759
9441,785,785,17,0.1624406021781503
9442,786,786,17,41.64594156601407
9443,787,787,17,12.904857772495456
9444,788,788,17,6.17203869957405
9445,789,789,17,14.119361768426806
9446,790,790,17,0.9359999640000164
9447,791,791,17,9.673399802992575
9448,792,792,17,7.080017188609683
9449,793,793,17,6.251126554663651
9450,794,794,17,21.127857191737107
9451,795,795,17,17.36296090459395
9452,796,796,17,4.108675320247273
9453,797,797,17,5.033367937434878
9454,798,798,17,13.885646458727985
9455,799,799,17,6.109995326552926
9456,800,800,17,12.58301929940921
9457,801,801,17,4.05493570254223
9458,802,802,17,26.325042904569308
9459,803,803,17,24.300515703765928
9460,804,804,17,4.3725404916631465
9461,805,805,17,13.893433810856056
9462,806,806,17,45.622215077643794
9463,807,807,17,12.456234460534729
9464,808,808,17,30.41031567446458
9465,809,809,17,21.81310419887382
9466,810,810,17,12.758146723624227
9467,811,811,17,1.6278225737917422
9468,812,812,17,28.0339266522059
9469,813,813,17,15.87357197183001
9470,814,814,17,14.926227146164525
9471,815,815,17,31.07715117460412
9472,816,816,17,8.737497493397909
9473,817,817,17,17.558446373137258
9474,818,818,17,13.866853316360316
9475,819,819,17,22.58121925428155
9476,820,820,17,72.3876832747047
9477,821,821,17,27.415105407309472
9478,822,822,17,7.036895267678514
9479,823,823,17,20.616910666989348
9480,824,824,17,18.462440233015844
9481,825,825,17,2.553864706429759
9482,826,826,17,9.686229498294198
9483,827,827,17,3.3398059932799398
9484,828,828,17,24.027819080718785
9485,829,829,17,27.342831490769083
9486,830,830,17,12.280840780194104
9487,831,831,17,8.77195941781509
